worker_id,city_risk_index,rainfall_last_3day_avg,flood_zone_flag,traffic_peak_index,pollution_spike_flag,parcel_demand_index,historical_income_variance,active_hours_ratio,gps_jump_distance,claim_frequency_7day,nearby_claim_cluster_score,income_loss_hours,disruption_risk_score_feature,mobility_stability_index,logistics_volatility_feature,behavioral_trust_index,rain_traffic_interaction,flood_claim_interaction,gps_claim_anomaly,high_income_loss_risk_flag,expected_income_loss_hours_next_week
WRK-01871,0.7691,84.83,0,0.9127,0,0.6276,0.346,0.7707,3.25,4.0,0.0821,10.22,0.313005,0.8863920215512404,0.288924092409241,0.755115,0.22121240285714286,0.0,0.014591985632506419,1,9.821955538243547
WRK-01872,0.4431,24.85,0,0.9022,1,0.2286,1.0,0.828,0.96,2.0,0.2261,7.09,0.4004,0.9247346279043664,0.795585808580858,0.8019699999999998,0.06405620000000001,0.0,0.002155124031877871,0,7.582234488282456
WRK-01873,0.6899,102.63,0,1.0,0,0.7305,0.4055,0.7538,1.66,3.0,0.248,9.92,0.35263,0.8903402940846336,0.4248003300330033,0.73443,0.2932285714285714,0.0,0.005589852957683228,1,13.458763519776427
WRK-01874,0.3871,32.12,0,0.6506,0,0.4722,0.5879,0.8231,2.72,1.0,0.2462,2.83,0.19477,0.9109214457290382,0.33829818481848184,0.829225,0.059706491428571415,0.0,0.0030530923784936512,0,3.8692382438016897
WRK-01875,0.6285,81.41,0,0.8119,0,0.3429,1.0,0.7621,1.11,1.0,0.0438,8.75,0.284385,0.8973644135144236,0.6777021452145214,0.868595,0.18884794,0.0,0.0012459310809293945,1,11.697433124126789
WRK-01876,0.7884,83.41,0,1.0,0,0.507,0.4685,0.8752,2.28,2.0,0.1899,8.45,0.33341,0.9347247412728701,0.24270709570957094,0.8293499999999999,0.2383142857142857,0.0,0.005118419575709944,1,10.361102150651124
WRK-01877,0.3738,32.98,0,0.7961,0,0.7856,0.3858,0.6615,3.58,2.0,0.1961,0.0,0.23200500000000002,0.8404895498933662,0.4717778877887788,0.752695,0.07501536571428571,0.0,0.008036816702211227,0,0.0
WRK-01878,0.4077,39.01,0,0.6016,1,1.0,0.9909,0.7103,2.1,0.0,0.1991,3.81,0.33941,0.8699769985408015,0.99545,0.8388749999999999,0.06705261714285714,0.0,0.0,0,4.862937193673193
WRK-01879,0.5296,47.02,0,0.7193,0,0.6708,0.0828,0.8893,3.88,2.0,0.3468,2.28,0.22684500000000002,0.9295891211134808,0.20187854785478543,0.7872149999999999,0.09663281714285715,0.0,0.008710292962173063,0,0.4682772245015654
WRK-01880,0.8352,93.88,0,1.0,0,0.2006,1.0,0.8762,0.71,0.0,0.2602,11.1,0.34387999999999996,0.9456983185542709,0.824463696369637,0.87861,0.2682285714285714,0.0,0.0,1,12.409062155573517
WRK-01881,0.7112,87.26,1,0.9764,0,0.3088,0.918,0.6883,3.25,4.0,0.3303,20.51,0.58136,0.8534320215512403,0.6718712871287129,0.651815,0.2434304685714286,0.4,0.014591985632506419,1,22.159818223123853
WRK-01882,0.4559,70.65,1,1.0,0,0.05,1.0,0.8797,3.48,0.0,0.2432,16.56,0.57065,0.9284430261533281,0.9797854785478548,0.8849349999999999,0.20185714285714287,0.0,0.0,1,19.9927473879749
WRK-01883,0.4991,46.2,0,0.8516,0,0.2078,1.0,0.8741,4.55,2.0,0.2307,5.39,0.2591,0.9189968301717364,0.8170379537953796,0.8167249999999999,0.1124112,0.0,0.010214389942754493,0,4.178223858676076
WRK-01884,0.4258,49.66,0,0.8164,0,0.5443,0.2671,0.7265,1.13,0.0,0.3113,5.05,0.25376,0.8829897182624313,0.1635623762376238,0.8108849999999999,0.11583549714285714,0.0,0.0,0,5.81021235542246
WRK-01885,0.6935,68.66,1,0.9903,0,0.05,1.0,0.7211,1.31,4.0,0.3497,18.0,0.566235,0.8796174609945,0.9797854785478548,0.6574749999999999,0.1942685657142857,0.4,0.0058816926703333565,1,17.899979471976483
WRK-01886,0.4854,24.8,0,0.8314,0,0.5157,0.3668,0.5828,0.54,2.0,0.2965,4.96,0.23265,0.829483228196206,0.18391567656765684,0.6950299999999999,0.05891062857142857,0.0,0.0012122572679313026,0,6.0221683532828045
WRK-01887,0.4606,48.71,0,0.803,0,0.677,0.0972,0.6245,1.22,0.0,0.0616,8.85,0.24946000000000002,0.8415835896284657,0.21547293729372943,0.850095,0.11175465714285716,0.0,0.0,1,8.08775482444103
WRK-01888,0.8507,64.57,1,0.8249,0,0.0613,1.0,0.3833,1.19,3.0,0.0523,16.5,0.520795,0.7453056325064542,0.9681311881188118,0.663465,0.15218226571428567,0.3,0.004007183746772916,1,13.884762668417439
WRK-01889,0.715,173.8,1,1.0,0,0.2421,1.0,0.7045,1.25,5.0,0.61,23.33,0.6738,0.8733815467504771,0.7816625412541254,0.538575,0.4965714285714286,0.5,0.007015377707935778,1,30.0821145444205
WRK-01890,0.5724,99.42,0,0.9486,0,0.2904,1.0,0.7206,2.91,3.0,0.2808,9.0,0.33657,0.8686418408351106,0.7318481848184819,0.7129699999999999,0.2694566057142857,0.0,0.009799079582444695,1,10.495975980995077
WRK-01891,0.4424,21.69,1,0.8047,0,0.5344,0.294,0.0731,47.07,5.6,0.9019,27.19,0.472865,0.31223472443596434,0.16680198019801978,0.20901499999999998,0.049868408571428574,0.5599999999999999,0.2958715905264332,1,24.268660203899863
WRK-01892,0.6121,22.16,0,0.7916,1,0.5727,0.4737,0.7685,0.96,0.0,0.3431,3.76,0.37005999999999994,0.9009346279043664,0.29615280528052806,0.8160449999999999,0.05011958857142857,0.0,0.0,0,4.642429253278134
WRK-01893,0.3752,20.4,0,0.504,0,0.3487,0.877,0.8486,0.6,1.0,0.0569,4.71,0.1464,0.935399142440229,0.6102202970297029,0.89494,0.029376,0.0,0.0006734762599618347,0,5.324430209032169
WRK-01894,0.4701,61.78,0,0.6558,0,0.813,0.5289,0.6789,4.41,0.0,0.2245,2.62,0.22573000000000001,0.8418596969356831,0.5715869636963695,0.820265,0.11575806857142858,0.0,0.0,0,1.7434741900366533
WRK-01895,0.5073,30.89,0,0.8515,1,0.5005,0.4176,0.6707,3.13,2.0,0.0832,4.14,0.39376500000000003,0.8472001930631945,0.22396089108910897,0.789785,0.07515095714285715,0.0,0.007026602312268475,0,6.793593642823315
WRK-01896,0.5164,47.51,0,0.8384,0,0.8815,0.5923,0.708,0.45,0.0,0.2104,4.96,0.25711,0.8801693568301717,0.6739346534653465,0.8346799999999999,0.11380681142857142,0.0,0.0,0,4.082024740049562
WRK-01897,0.6373,76.2,0,0.9937,0,0.751,0.4121,0.8266,3.76,2.0,0.3764,5.91,0.324625,0.905317292625435,0.4492430693069307,0.7563899999999999,0.21634268571428572,0.0,0.008440902458188328,0,7.50349032441295
WRK-01898,0.3914,55.79,0,0.7984,0,0.4993,0.5894,0.8009,0.9,0.0,0.3055,2.85,0.25539,0.9142987136603434,0.31109851485148515,0.838665,0.12726495999999998,0.0,0.0,0,1.9840019592584484
WRK-01899,0.3679,57.92,0,0.8237,0,0.9943,0.8828,0.931,1.55,2.0,0.3397,5.95,0.263845,0.9619611179705916,0.9355212871287129,0.80394,0.13631058285714287,0.0,0.0034796273431361466,0,5.519607993778903
WRK-01900,0.3842,94.32,0,1.0,0,0.6569,0.3833,0.2572,19.69,5.8,0.8995,32.24,0.34431999999999996,0.5702725244135147,0.3377927392739274,0.26717,0.2694857142857143,0.0,0.12818722640026908,1,27.725450027891654
WRK-01901,0.8091,114.3,0,0.9638,0,0.4369,0.5676,0.808,0.89,0.0,0.0919,8.79,0.35524999999999995,0.9172060612863396,0.3645549504950495,0.90523,0.31474954285714285,0.0,0.0,1,9.512065732688164
WRK-01902,0.6423,98.13,0,0.9664,0,0.8295,0.7933,0.7353,1.52,2.0,0.1209,14.07,0.33973,0.8838831608485802,0.7208042904290429,0.8010849999999998,0.27095094857142854,0.0,0.0034122797171399627,1,11.384687597835393
WRK-01903,0.4516,45.41,0,0.6814,0,0.5682,0.4612,0.8196,0.74,0.0,0.0824,2.16,0.21576,0.9228562756762824,0.2852617161716172,0.91214,0.08840678285714285,0.0,0.0,0,1.932754808733498
WRK-01904,0.5071,32.08,1,0.8053,0,0.4188,0.585,0.5274,0.82,2.0,0.3749,19.73,0.483405,0.8054374946683129,0.3919224422442244,0.6521199999999999,0.07381149714285715,0.2,0.0018408351105623482,1,16.47918728571774
WRK-01905,0.3958,121.27,0,1.0,0,0.3834,0.678,0.9074,1.55,3.0,0.2339,10.94,0.37127,0.9525211179705915,0.47493234323432343,0.7924199999999999,0.3464857142857143,0.0,0.00521944101470422,1,13.770296856723007
WRK-01906,0.5313,22.02,0,0.8909,0,0.8155,0.4243,0.0996,42.07,6.5,0.6941,17.03,0.244745,0.35650853743405614,0.5218653465346534,0.24912999999999996,0.05605033714285714,0.0,0.30694241777977255,1,17.613821324330154
WRK-01907,0.5681,81.36,0,0.9555,0,0.8116,0.439,0.9203,11.75,0.0,0.1005,11.13,0.320235,0.8889865394544845,0.5251930693069307,0.9419549999999999,0.2221128,0.0,0.0,1,9.447750130278575
WRK-01908,0.5083,19.93,0,0.7981,0,0.4323,1.0,0.3374,52.56,6.3,0.9658,15.55,0.219455,0.38098087776405964,0.5854991749174917,0.25784999999999997,0.045446094285714285,0.0,0.37167807834773736,1,14.875223494712852
WRK-01909,0.6504,92.67,1,0.8458,1,0.5292,0.3055,0.7538,2.72,4.0,0.2114,17.98,0.7041200000000001,0.8832014457290381,0.16718894389438946,0.71041,0.22394367428571432,0.4,0.012212369513974605,1,22.241995952226777
WRK-01910,0.3924,10.61,0,0.5245,0,0.359,0.7731,0.6659,1.19,0.0,0.3362,4.48,0.141735,0.8583456325064542,0.5476473597359737,0.7822049999999999,0.015899842857142858,0.0,0.0,0,5.738152035268712
WRK-01911,0.7599,138.54,1,1.0,0,0.5536,0.5699,0.821,0.21,5.0,0.2883,20.66,0.63854,0.9269856998540802,0.32455396039603956,0.6758599999999999,0.3958285714285714,0.5,0.0011785834549332107,1,18.30546911438921
WRK-01912,0.5114,24.02,0,0.7142,1,0.4059,1.0,0.7962,0.46,1.0,0.2249,1.82,0.35256999999999994,0.9153820092041756,0.612726897689769,0.8261999999999999,0.04901452571428571,0.0,0.0005163317993040733,0,1.509293665673613
WRK-01913,0.7483,141.85,0,1.0,0,0.1554,1.0,0.5548,1.23,1.0,0.0678,16.53,0.39185,0.8136362420024694,0.8710808580858086,0.78884,0.40528571428571425,0.0,0.0013806263329217612,1,22.025585142271698
WRK-01914,0.5015,54.86,0,0.8392,1,0.8361,0.6629,0.7404,0.66,0.0,0.1213,5.79,0.41466000000000003,0.8917150566842519,0.6624112211221123,0.87275,0.1315386057142857,0.0,0.0,0,5.312767766316869
WRK-01915,0.5375,105.32,0,1.0,0,0.6066,0.1348,0.7536,0.23,2.0,0.3008,9.77,0.35531999999999997,0.8998910046020878,0.1616656765676568,0.75352,0.3009142857142857,0.0,0.0005163317993040733,1,7.06069830806344
WRK-01916,0.5578,104.8,1,0.933,0,0.2782,0.9332,0.7426,3.93,1.0,0.3825,16.58,0.58805,0.8705723829834999,0.7110306930693069,0.76016,0.27936685714285714,0.1,0.004411269502750018,1,15.114973157959781
WRK-01917,0.4029,49.61,0,0.9111,0,0.5965,0.2349,0.7576,6.8,1.0,0.1541,4.49,0.277385,0.8572436143225952,0.20129900990099014,0.8339300000000001,0.12914191714285714,0.0,0.0076327309462341265,0,5.732812716049681
WRK-01918,0.5933,69.28,0,0.98,0,0.6993,0.1337,0.6387,4.74,1.0,0.0704,5.02,0.31428,0.8235572252778091,0.25672211221122115,0.8174250000000001,0.193984,0.0,0.005320462453698494,0,6.504673676818353
WRK-01919,0.5734,112.08,1,0.9134,0,0.05,1.0,0.8092,0.71,3.0,0.3819,13.74,0.59043,0.918898318554271,0.9797854785478548,0.7136499999999999,0.29249677714285716,0.3,0.0023908407228645126,1,15.45241352946377
WRK-01920,0.7136,112.37,0,1.0,0,0.3019,1.0,0.8654,3.98,0.0,0.3915,9.34,0.36236999999999997,0.919355644853519,0.7199876237623762,0.83544,0.3210571428571429,0.0,0.0,1,12.833701320376735
WRK-01921,0.7032,101.51,1,0.8825,0,0.2336,1.0,0.8148,0.67,6.0,0.3226,16.47,0.572135,0.9214077090582556,0.7904290429042904,0.6284,0.2559502142857143,0.6,0.004512290941744292,1,16.221126536057714
WRK-01922,0.6564,91.78,0,0.8747,0,0.6476,0.3463,0.8691,0.02,5.0,0.1166,10.69,0.310455,0.9475053047480075,0.3097011551155115,0.744205,0.22937133142857144,0.0,0.00011224604332697246,1,10.938111065177646
WRK-01923,0.2426,64.31,0,0.8195,1,0.6432,0.3537,0.6192,0.75,1.0,0.2867,8.34,0.41918500000000003,0.8426289280502862,0.308863201320132,0.74571,0.15057727142857144,0.0,0.0008418453249522935,1,9.221479326288932
WRK-01924,0.8444,77.06,0,0.8935,0,0.5051,0.5412,0.8525,2.47,2.0,0.3663,8.16,0.300435,0.9243651363789427,0.2810166666666667,0.768485,0.19672317142857143,0.0,0.00554495454035244,1,10.262587067974586
WRK-01925,0.4085,72.78,0,0.8904,0,0.6225,0.2577,0.7337,2.7,1.0,0.1916,3.63,0.29538,0.8752961409810305,0.239514191419142,0.814315,0.18515232,0.0,0.003030643169828257,0,3.400257460674514
WRK-01926,0.7141,39.38,0,0.764,0,0.2805,1.0,0.5099,1.76,2.0,0.2872,6.41,0.23038,0.7921068178246717,0.7420585808580857,0.6723049999999999,0.08596091428571428,0.0,0.00395106072510943,0,4.3621053048161
WRK-01927,0.3641,64.04,0,1.0,0,0.3747,0.6949,0.7452,0.44,1.0,0.0457,6.63,0.31404,0.8951167044561679,0.49235511551155114,0.8621099999999999,0.1829714285714286,0.0,0.0004938825906386788,0,6.654378165313245
WRK-01928,0.485,46.12,0,0.8826,0,0.5593,0.4765,0.5233,1.92,2.0,0.1746,7.46,0.26677,0.7963892558087327,0.28373267326732676,0.7107749999999999,0.11630146285714286,0.0,0.004310248063755742,0,8.824468440332968
WRK-01929,0.3738,41.9,0,0.8436,0,0.4566,0.6054,0.5156,0.61,0.0,0.0212,1.91,0.2528,0.8021317948142328,0.3631372937293729,0.8240999999999999,0.10099097142857143,0.0,0.0,0,1.9838375908653698
WRK-01930,0.409,2.76,0,0.5567,0,0.9196,0.9202,0.7818,2.08,0.0,0.1984,4.83,0.141935,0.8987116937927939,0.8771792079207921,0.8641099999999999,0.0043899771428571426,0.0,0.0,0,5.163631392995985
WRK-01931,0.6319,90.98,0,0.9575,0,0.8178,0.4544,0.6149,1.8,0.0,0.2156,11.96,0.330355,0.833837427320687,0.5392874587458746,0.800535,0.2488952857142857,0.0,0.0,1,12.929464763751614
WRK-01932,0.5942,66.51,1,0.8019,0,0.3548,0.748,0.7715,1.64,4.0,0.118,13.48,0.516985,0.8975549893366259,0.5394290429042904,0.7446249999999999,0.1523839114285714,0.4,0.007363340442249393,1,14.085205146807777
WRK-01933,0.3402,57.9,0,0.8152,1,0.391,0.9138,0.6158,1.11,0.0,0.1896,6.71,0.41169999999999995,0.8388444135144236,0.5849940594059405,0.80865,0.13485737142857143,0.0,0.0,0,8.757694805520986
WRK-01934,0.4422,3.22,1,0.4577,0,0.2571,1.0,0.4758,1.34,1.0,0.1377,9.65,0.367645,0.7812954181165115,0.7661922442244224,0.7402200000000001,0.0042108399999999995,0.1,0.001504096980581431,1,13.796023694739466
WRK-01935,0.6069,31.5,0,0.8695,0,0.4628,0.5629,0.3394,20.07,7.5,0.6815,21.79,0.248875,0.6005933146256597,0.335492904290429,0.30184,0.078255,0.0,0.16895835671792528,1,26.816189786751792
WRK-01936,0.695,20.33,0,0.7193,0,1.0,1.0,0.862,1.9,1.0,0.3494,5.04,0.200155,0.9320039510607251,1.0,0.81188,0.041781054285714284,0.0,0.0021326748232124763,0,5.15615758706193
WRK-01937,0.4251,92.41,0,1.0,0,0.3103,1.0,0.8274,1.95,0.0,0.1544,9.19,0.34241,0.9178272129307442,0.7113242574257426,0.89327,0.26402857142857145,0.0,0.0,1,10.984082910443643
WRK-01938,0.6675,106.87,1,0.878,0,0.1574,1.0,0.7796,0.07,3.0,0.2731,14.58,0.57637,0.9113685666180267,0.8690181518151815,0.73593,0.2680910285714286,0.3,0.00023571669098664216,1,17.20938716189627
WRK-01939,0.2769,32.23,0,0.4321,0,0.7256,0.2047,0.3069,58.03,5.1,0.8335,20.27,0.140255,0.3319417263441473,0.319346699669967,0.32886499999999996,0.039790237142857135,0.0,0.3321955326074748,1,18.388082676139145
WRK-01940,0.5232,33.97,1,0.8138,0,0.5504,0.5261,0.57,1.31,4.0,0.1,14.17,0.48741999999999996,0.8191774609945,0.2993536303630363,0.6795,0.07898510285714286,0.4,0.0058816926703333565,1,11.893083638678458
WRK-01941,0.5085,40.19,0,0.9066,0,0.5404,0.2842,0.8251,1.34,0.0,0.3008,5.79,0.26683999999999997,0.9210154181165114,0.168090099009901,0.8485449999999999,0.10410358285714284,0.0,0.0,0,6.615825662323867
WRK-01942,0.5172,66.21,0,1.0,1,0.6291,0.0777,0.6027,2.64,1.0,0.3771,6.27,0.46621,0.8233002267370075,0.15632112211221122,0.712815,0.18917142857142855,0.0,0.002963295543832073,0,7.257203288918101
WRK-01943,0.5314,72.98,1,0.9118,0,0.3939,0.7844,0.7645,2.74,6.0,0.3713,13.3,0.55093,0.8873467504770458,0.5173031353135313,0.596185,0.19012332571428575,0.6,0.01845324952295427,1,14.691409288884369
WRK-01944,0.7993,102.43,1,1.0,0,0.2414,1.0,0.6544,0.83,4.0,0.608,19.69,0.60243,0.8561701470423168,0.7823844884488449,0.55664,0.2926571428571429,0.4,0.0037265686384554855,1,17.376597475707264
WRK-01945,0.6126,83.85,1,0.732,0,0.2196,1.0,0.7547,0.02,3.0,0.2584,13.73,0.51685,0.9017453047480076,0.8048679867986799,0.731625,0.1753662857142857,0.3,6.734762599618347e-05,1,17.573181480881132
WRK-01946,0.7999,90.09,1,1.0,0,0.3652,0.9181,0.8036,3.93,6.0,0.114,16.31,0.59009,0.8949723829834999,0.6137529702970297,0.68706,0.2574,0.6,0.026467617016500106,1,21.98804242935722
WRK-01947,0.5465,32.39,0,0.7609,0,0.7336,0.6224,0.7555,0.97,0.0,0.3476,2.89,0.222615,0.8956672802783702,0.5364475247524753,0.810145,0.07041586000000001,0.0,0.0,0,2.609799982700612
WRK-01948,0.354,35.78,0,0.6174,0,0.4658,0.4952,0.6782,1.32,1.0,0.3335,2.91,0.19013,0.8623901133685037,0.2985488448844884,0.75232,0.06311591999999999,0.0,0.0014816477719160365,0,5.118992626592728
WRK-01949,0.6633,108.58,0,0.9429,0,0.714,0.4076,0.66,1.6,0.0,0.1619,11.16,0.34430499999999997,0.8532243798406106,0.40883300330033,0.83243,0.29251451999999994,0.0,0.0,1,6.700423254298845
WRK-01950,0.4352,47.72,0,0.9712,0,0.6418,0.1409,0.5809,1.05,2.0,0.1621,5.44,0.29052,0.8252884992704007,0.2010193069306931,0.7346849999999999,0.13241618285714282,0.0,0.0023571669098664217,0,7.401615815497308
WRK-01951,0.5194,0.0,0,0.5562,1,0.6604,0.4977,0.6502,4.22,4.0,0.108,4.83,0.28905000000000003,0.8316593018296106,0.39860247524752473,0.7051700000000001,0.0,0.0,0.01894713211359295,0,6.543193257959617
WRK-01952,0.6746,79.7,0,0.9855,0,0.8708,0.925,0.8998,0.38,1.0,0.3221,7.55,0.326075,0.957360790212145,0.8292491749174917,0.8332999999999999,0.2244124285714286,0.0,0.00042653496464249534,0,4.723093798017992
WRK-01953,0.734,123.61,1,1.0,0,0.5311,0.4514,0.5709,3.82,3.0,0.3793,17.97,0.62361,0.8026332068694578,0.24209851485148517,0.631025,0.3531714285714286,0.3,0.012863396565271043,1,23.274641274434362
WRK-01954,0.659,120.42,1,1.0,0,0.4687,0.4558,0.5163,1.38,4.0,0.5776,15.16,0.62042,0.7972260276125267,0.27585792079207916,0.517425,0.34405714285714284,0.4,0.006195981591648879,1,20.22845331215037
WRK-01955,0.5757,28.42,0,0.5455,0,0.8322,0.9595,0.6708,4.8,0.0,0.1654,4.14,0.164795,0.835993139521832,0.8066889438943895,0.8351599999999999,0.0442946,0.0,0.0,0,5.205228462190201
WRK-01956,0.7844,95.42,0,0.9124,0,0.5236,0.4361,0.7692,1.2,1.0,0.15,10.58,0.32352000000000003,0.899598284880458,0.2267133663366336,0.83922,0.24874630857142857,0.0,0.0013469525199236694,1,16.474850011027605
WRK-01957,0.5923,77.62,0,0.983,0,0.2959,0.9805,0.5235,6.28,2.0,0.086,8.52,0.32337,0.7671056908743968,0.7164257425742574,0.737425,0.21800131428571431,0.0,0.014098103041867741,1,10.639227410665388
WRK-01958,0.6281,91.9,0,0.9157,0,0.4276,0.6038,0.8217,3.5,1.0,0.1952,10.54,0.32082499999999997,0.9051083309013357,0.3922465346534654,0.844035,0.24043665714285714,0.0,0.003928611516444036,1,9.50074636778031
WRK-01959,0.3829,54.21,0,0.6605,0,0.683,0.3346,0.6061,2.97,0.0,0.2778,1.28,0.219335,0.8224377550791335,0.3403610561056106,0.7787949999999999,0.10230201428571428,0.0,0.0,0,2.0574150385586716
WRK-01960,0.5617,30.9,0,0.7163,0,0.8447,0.5128,0.6211,3.44,0.0,0.3117,5.36,0.20997500000000002,0.8252724166573129,0.5962308580858087,0.7738750000000001,0.06323905714285714,0.0,0.0,0,6.097391648236438
WRK-01961,0.3939,61.3,0,0.8356,0,0.918,0.6727,0.4834,0.85,1.0,0.1012,6.3,0.2702,0.7876354517903243,0.7517790429042904,0.75383,0.1463493714285714,0.0,0.0009540913682792658,0,9.363082158401834
WRK-01962,0.4151,27.8,1,0.5578,1,0.1742,1.0,0.6657,3.08,4.0,0.2334,14.2,0.56725,0.8455369311931755,0.8516914191419142,0.6729749999999999,0.04430525714285714,0.4,0.013828712537883007,1,15.717168387436246
WRK-01963,0.6662,38.79,0,0.7653,0,0.7382,0.6545,0.7236,1.45,0.0,0.1915,1.51,0.230115,0.8796745942305534,0.5572417491749174,0.84581,0.08481710571428572,0.0,0.0,0,0.9765389167628725
WRK-01964,0.3449,71.39,0,0.88,0,0.2945,1.0,0.8323,6.56,2.0,0.2241,5.2,0.29139,0.8887399573465038,0.7276196369636964,0.804075,0.17949485714285715,0.0,0.014726680884498786,0,3.2390666325310242
WRK-01965,0.3597,83.71,0,0.8431,0,0.818,0.4511,0.6215,0.69,4.0,0.0271,6.7,0.294485,0.8439530138062633,0.5378437293729372,0.719395,0.20164543142857141,0.0,0.0030979907958244395,0,8.900713508785193
WRK-01966,0.3613,66.3,0,0.6852,0,0.5532,0.4068,0.8225,0.96,2.0,0.2916,2.2,0.2376,0.9225346279043665,0.24259141914191423,0.7803949999999998,0.12979645714285715,0.0,0.002155124031877871,0,1.8031537158255915
WRK-01967,0.4451,62.3,0,1.0,0,0.6762,0.3632,0.8557,1.64,0.0,0.0391,6.88,0.3123,0.931234989336626,0.34764785478547855,0.937765,0.178,0.0,0.0,0,7.087596839410605
WRK-01968,0.8399,79.37,1,0.8564,0,0.3222,1.0,0.8488,0.4,3.0,0.3246,11.56,0.54347,0.9368260949601527,0.6990511551155115,0.7446999999999999,0.19420705142857145,0.3,0.0013469525199236694,1,15.56510050503757
WRK-01969,0.5301,47.76,0,0.6134,0,0.9372,0.8843,0.8428,2.42,0.0,0.0465,5.42,0.20110999999999998,0.9208218745089236,0.8773810231023103,0.9310299999999998,0.08370281142857142,0.0,0.0,0,5.6034409791281945
WRK-01970,0.6255,29.17,0,0.9098,1,0.5915,0.3378,0.582,0.28,0.0,0.1089,4.44,0.40662,0.8309142664721069,0.24759224422442247,0.8210299999999999,0.07582533142857144,0.0,0.0,0,5.440853020703449
WRK-01971,0.4289,54.95,0,0.6933,0,0.5352,0.713,0.7052,0.5,1.0,0.294,2.76,0.228275,0.8787126187001908,0.3771270627062706,0.77362,0.1088481,0.0,0.0005612302166348623,0,3.166767050539868
WRK-01972,0.3571,17.47,0,0.7897,1,0.6887,0.1469,0.8208,2.01,2.0,0.2917,1.91,0.36489499999999997,0.9147831271747671,0.2523897689768977,0.77977,0.039417311428571425,0.0,0.004512290941744292,0,2.030735515405684
WRK-01973,0.2839,50.73,0,0.6622,0,0.7402,0.318,0.7585,4.46,2.0,0.3932,2.86,0.21628,0.8733629588057021,0.3910544554455445,0.7275149999999999,0.09598115999999998,0.0,0.010012347064765944,0,4.1788863627683845
WRK-01974,0.5425,55.85,0,0.8519,0,0.4126,0.6164,0.7467,0.34,0.0,0.2283,5.84,0.268825,0.8963901807161299,0.4140168316831683,0.842855,0.1359389,0.0,0.0,0,5.467030808129509
WRK-01975,0.6893,93.27,0,1.0,0,0.3534,1.0,0.8908,1.32,2.0,0.0143,11.92,0.34326999999999996,0.9474301133685037,0.6668729372937294,0.8874899999999999,0.26648571428571427,0.0,0.002963295543832073,1,10.353340553157482
WRK-01976,0.8229,113.46,1,1.0,0,0.6286,0.079,0.6381,0.56,4.0,0.5295,20.29,0.61346,0.8514685329442137,0.1564554455445545,0.5744849999999999,0.32417142857142855,0.4,0.0025143113705241834,1,18.372890548846883
WRK-01977,0.3631,29.4,0,0.6043,0,0.3926,1.0,0.6647,0.63,0.0,0.2002,5.03,0.180475,0.8616370995622404,0.6264438943894389,0.822585,0.05076119999999999,0.0,0.0,0,6.555091887286402
WRK-01978,0.4687,69.04,0,1.0,0,0.2889,1.0,0.8661,0.42,0.0,0.3225,9.62,0.31904,0.9436113997081603,0.7333952145214522,0.856385,0.19725714285714288,0.0,0.0,1,12.855932418559995
WRK-01979,0.7336,77.18,0,0.9183,1,0.4867,0.5809,0.8322,1.76,0.0,0.33,4.01,0.456755,0.9210268178246718,0.3198435643564356,0.84227,0.2024982685714286,0.0,0.0,0,6.346799288465021
WRK-01980,0.5214,49.84,0,0.5718,0,0.5235,0.3389,0.7327,1.26,0.0,0.3476,1.24,0.19279,0.8845941991244809,0.17801023102310226,0.8021649999999999,0.08142432,0.0,0.0,0,2.935626218832147
WRK-01981,0.2824,57.21,0,0.8736,0,0.4036,1.0,0.4116,3.11,1.0,0.3725,5.06,0.27561,0.7436948883151869,0.6150990099009901,0.64731,0.14279616,0.0,0.0034908519474688435,0,5.918908464205325
WRK-01982,0.7089,154.52,0,1.0,0,0.3212,0.9065,0.8415,0.12,3.0,0.2735,12.64,0.40452,0.9357918284880458,0.653332508250825,0.7574749999999999,0.4414857142857143,0.0,0.00040408575597710084,1,10.059277451808489
WRK-01983,0.7184,167.93,0,1.0,1,0.5277,0.3105,0.322,0.77,0.0,0.0311,11.71,0.56793,0.7236142327982938,0.1681419141914191,0.75337,0.4798,0.0,0.0,1,16.39670959929047
WRK-01984,0.3653,64.53,0,0.8314,0,0.5941,0.2901,0.7417,1.46,1.0,0.2276,6.86,0.27238,0.8868472466045572,0.2264237623762376,0.8063149999999999,0.15328640571428573,0.0,0.001638792232573798,0,6.140863647930194
WRK-01985,0.2332,63.62,0,0.7505,0,0.6646,0.1158,0.7574,2.07,1.0,0.0393,2.13,0.251245,0.88901904141879,0.21198415841584156,0.8683,0.1364194571428571,0.0,0.0023234930968683296,0,1.628461848922622
WRK-01986,0.4391,53.96,0,0.7201,0,0.3759,0.7017,0.6724,1.01,1.0,0.3414,4.58,0.233985,0.8621578897743856,0.4945174917491749,0.74792,0.1110188457142857,0.0,0.0011336850376024218,0,5.621772395094394
WRK-01987,0.5658,76.95,0,1.0,0,0.4452,0.5561,0.5623,2.45,1.0,0.2098,7.05,0.32694999999999996,0.808419831630935,0.35024471947194724,0.7488650000000001,0.21985714285714286,0.0,0.0027500280615108254,0,6.316077837329139
